WITH_RLS,CARTESIAN,3,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,1407,129,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,1354,123,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,1346,121,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,558,52,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,833,77,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,702,68,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,819,79,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,831,79,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P9,dbo.p9_tax,l_tax,lineitem,1051,96,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P9,dbo.p9_tax,l_tax,lineitem,1346,121,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P9,dbo.p9_tax,l_tax,lineitem,1356,127,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P9,dbo.p9_tax,l_tax,lineitem,1193,108,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P9,dbo.p9_tax,l_tax,lineitem,1270,121,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P9,dbo.p9_tax,l_tax,lineitem,559,52,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P9,dbo.p9_tax,l_tax,lineitem,678,62,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P9,dbo.p9_tax,l_tax,lineitem,806,74,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P9,dbo.p9_tax,l_tax,lineitem,844,76,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P9,dbo.p9_tax,l_tax,lineitem,723,67,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,1058,96,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,1339,121,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,1310,121,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,1208,110,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,1274,116,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,559,54,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,754,74,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,821,76,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,830,77,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P3,dbo.p3_return_discount,"l_returnflag,l_discount",lineitem,775,72,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,1065,96,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,1336,121,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,1289,116,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,1185,107,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,1339,121,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,558,53,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,840,78,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,815,77,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,830,78,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P4,dbo.p4_open_not_returned,"l_linestatus,l_returnflag",lineitem,736,67,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,1066,102,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,1286,117,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,1416,129,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,1337,121,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,1342,125,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,561,54,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,760,71,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,590,63,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,738,73,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P2,dbo.p2_no_carefully,l_comment,lineitem,829,76,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P25,dbo.p25_lineitem_above_brand_avg_price,l_partkey,lineitem,1141,111,227855,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P25,dbo.p25_lineitem_above_brand_avg_price,l_partkey,lineitem,1321,127,227855,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P25,dbo.p25_lineitem_above_brand_avg_price,l_partkey,lineitem,1389,132,227855,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P25,dbo.p25_lineitem_above_brand_avg_price,l_partkey,lineitem,1438,140,227855,1,,Mr,17.sql,lineitem
